,fold,classID,filename
1271,6,7,/content/spectograms/7/131918-7-0-2.png
1272,6,7,/content/spectograms/7/131918-7-0-3.png
1273,6,7,/content/spectograms/7/131918-7-0-4.png
1274,6,7,/content/spectograms/7/131918-7-0-5.png
1275,6,7,/content/spectograms/7/131918-7-0-6.png
1276,6,7,/content/spectograms/7/131918-7-0-7.png
1277,6,7,/content/spectograms/7/131918-7-0-8.png
1278,4,7,/content/spectograms/7/132016-7-0-0.png
1279,4,7,/content/spectograms/7/132016-7-0-1.png
1280,4,7,/content/spectograms/7/132016-7-0-2.png
1281,4,7,/content/spectograms/7/132016-7-0-3.png
1282,4,7,/content/spectograms/7/132016-7-0-4.png
1283,4,7,/content/spectograms/7/132016-7-0-5.png
1284,4,7,/content/spectograms/7/132016-7-0-6.png
1285,4,7,/content/spectograms/7/132016-7-0-7.png
1286,4,7,/content/spectograms/7/132016-7-0-8.png
1287,1,9,/content/spectograms/9/132016-9-0-0.png
1288,1,9,/content/spectograms/9/132016-9-0-11.png
1289,1,9,/content/spectograms/9/132016-9-0-14.png
1290,1,9,/content/spectograms/9/132016-9-0-16.png
1291,1,9,/content/spectograms/9/132016-9-0-20.png
1292,1,9,/content/spectograms/9/132016-9-0-6.png
1293,6,7,/content/spectograms/7/132021-7-0-0.png
1294,6,7,/content/spectograms/7/132021-7-0-1.png
1295,6,7,/content/spectograms/7/132021-7-0-10.png
1296,6,7,/content/spectograms/7/132021-7-0-11.png
1297,6,7,/content/spectograms/7/132021-7-0-12.png
1298,6,7,/content/spectograms/7/132021-7-0-2.png
1299,6,7,/content/spectograms/7/132021-7-0-3.png
1300,6,7,/content/spectograms/7/132021-7-0-4.png
1301,6,7,/content/spectograms/7/132021-7-0-5.png
1302,6,7,/content/spectograms/7/132021-7-0-6.png
1303,6,7,/content/spectograms/7/132021-7-0-7.png
1304,6,7,/content/spectograms/7/132021-7-0-8.png
1305,6,7,/content/spectograms/7/132021-7-0-9.png
1306,6,7,/content/spectograms/7/132021-7-1-0.png
1307,2,1,/content/spectograms/1/132073-1-0-0.png
1308,2,1,/content/spectograms/1/132073-1-1-0.png
1309,2,1,/content/spectograms/1/132073-1-2-0.png
1310,2,1,/content/spectograms/1/132073-1-3-0.png
1311,2,1,/content/spectograms/1/132073-1-4-0.png
1312,2,1,/content/spectograms/1/132073-1-5-0.png
1313,2,1,/content/spectograms/1/132073-1-6-0.png
1314,4,9,/content/spectograms/9/132108-9-0-12.png
1315,4,9,/content/spectograms/9/132108-9-0-21.png
1316,4,9,/content/spectograms/9/132108-9-1-1.png
1317,4,9,/content/spectograms/9/132108-9-1-24.png
1318,4,9,/content/spectograms/9/132108-9-1-26.png
1319,4,9,/content/spectograms/9/132108-9-1-27.png
1320,6,9,/content/spectograms/9/132162-9-1-3.png
1321,6,9,/content/spectograms/9/132162-9-1-58.png
1322,6,9,/content/spectograms/9/132162-9-1-63.png
1323,6,9,/content/spectograms/9/132162-9-1-67.png
1324,6,9,/content/spectograms/9/132162-9-1-68.png
1325,6,9,/content/spectograms/9/132162-9-1-73.png
1326,3,0,/content/spectograms/0/13230-0-0-1.png
1327,3,0,/content/spectograms/0/13230-0-0-10.png
1328,3,0,/content/spectograms/0/13230-0-0-11.png
1329,3,0,/content/spectograms/0/13230-0-0-12.png
1330,3,0,/content/spectograms/0/13230-0-0-13.png
1331,3,0,/content/spectograms/0/13230-0-0-14.png
1332,3,0,/content/spectograms/0/13230-0-0-16.png
1333,3,0,/content/spectograms/0/13230-0-0-17.png
1334,3,0,/content/spectograms/0/13230-0-0-18.png
1335,3,0,/content/spectograms/0/13230-0-0-19.png
1336,3,0,/content/spectograms/0/13230-0-0-20.png
1337,3,0,/content/spectograms/0/13230-0-0-22.png
1338,3,0,/content/spectograms/0/13230-0-0-23.png
1339,3,0,/content/spectograms/0/13230-0-0-24.png
1340,3,0,/content/spectograms/0/13230-0-0-25.png
1341,3,0,/content/spectograms/0/13230-0-0-26.png
1342,3,0,/content/spectograms/0/13230-0-0-27.png
1343,3,0,/content/spectograms/0/13230-0-0-28.png
1344,3,0,/content/spectograms/0/13230-0-0-3.png
1345,3,0,/content/spectograms/0/13230-0-0-5.png
1346,3,0,/content/spectograms/0/13230-0-0-6.png
1347,3,0,/content/spectograms/0/13230-0-0-7.png
1348,3,0,/content/spectograms/0/13230-0-0-8.png
1349,3,0,/content/spectograms/0/13230-0-0-9.png
1350,3,2,/content/spectograms/2/132855-2-0-113.png
1351,3,2,/content/spectograms/2/132855-2-0-41.png
1352,3,2,/content/spectograms/2/132855-2-0-58.png
1353,3,2,/content/spectograms/2/132855-2-0-70.png
1354,3,2,/content/spectograms/2/132855-2-0-77.png
1355,3,2,/content/spectograms/2/132855-2-0-88.png
1356,3,2,/content/spectograms/2/132855-2-0-90.png
1357,3,2,/content/spectograms/2/132855-2-0-99.png
1358,8,2,/content/spectograms/2/133090-2-0-14.png
1359,8,2,/content/spectograms/2/133090-2-0-20.png
1360,8,2,/content/spectograms/2/133090-2-0-28.png
1361,8,2,/content/spectograms/2/133090-2-0-37.png
1362,8,2,/content/spectograms/2/133090-2-0-38.png
1363,8,2,/content/spectograms/2/133090-2-0-64.png
1364,8,2,/content/spectograms/2/133090-2-0-70.png
1365,8,2,/content/spectograms/2/133090-2-0-76.png
1366,8,8,/content/spectograms/8/133473-8-0-0.png
1367,8,8,/content/spectograms/8/133473-8-0-1.png
1368,8,8,/content/spectograms/8/133473-8-0-2.png
1369,8,8,/content/spectograms/8/133473-8-0-3.png
1370,8,8,/content/spectograms/8/133473-8-0-4.png
1371,8,8,/content/spectograms/8/133473-8-0-5.png
1372,6,2,/content/spectograms/2/133494-2-0-18.png
1373,6,2,/content/spectograms/2/133494-2-0-19.png
1374,6,2,/content/spectograms/2/133494-2-0-22.png
1375,6,2,/content/spectograms/2/133494-2-0-25.png
1376,6,2,/content/spectograms/2/133494-2-0-26.png
1377,6,2,/content/spectograms/2/133494-2-0-31.png
1378,6,2,/content/spectograms/2/133494-2-0-37.png
1379,6,2,/content/spectograms/2/133494-2-0-45.png
1380,6,6,/content/spectograms/6/133797-6-0-0.png
1381,6,6,/content/spectograms/6/133797-6-1-0.png
1382,6,6,/content/spectograms/6/133797-6-2-0.png
1383,1,0,/content/spectograms/0/134717-0-0-0.png
1384,1,0,/content/spectograms/0/134717-0-0-1.png
1385,1,0,/content/spectograms/0/134717-0-0-12.png
1386,1,0,/content/spectograms/0/134717-0-0-13.png
1387,1,0,/content/spectograms/0/134717-0-0-14.png
1388,1,0,/content/spectograms/0/134717-0-0-15.png
1389,1,0,/content/spectograms/0/134717-0-0-16.png
1390,1,0,/content/spectograms/0/134717-0-0-18.png
1391,1,0,/content/spectograms/0/134717-0-0-19.png
1392,1,0,/content/spectograms/0/134717-0-0-2.png
1393,1,0,/content/spectograms/0/134717-0-0-20.png
1394,1,0,/content/spectograms/0/134717-0-0-21.png
1395,1,0,/content/spectograms/0/134717-0-0-22.png
1396,1,0,/content/spectograms/0/134717-0-0-23.png
1397,1,0,/content/spectograms/0/134717-0-0-24.png
1398,1,0,/content/spectograms/0/134717-0-0-25.png
1399,1,0,/content/spectograms/0/134717-0-0-26.png
1400,1,0,/content/spectograms/0/134717-0-0-27.png
1401,1,0,/content/spectograms/0/134717-0-0-28.png
1402,1,0,/content/spectograms/0/134717-0-0-4.png
1403,1,0,/content/spectograms/0/134717-0-0-5.png
1404,1,0,/content/spectograms/0/134717-0-0-6.png
1405,1,0,/content/spectograms/0/134717-0-0-7.png
1406,1,0,/content/spectograms/0/134717-0-0-8.png
1407,1,0,/content/spectograms/0/134717-0-0-9.png
1408,6,8,/content/spectograms/8/135160-8-0-0.png
1409,6,8,/content/spectograms/8/135160-8-0-1.png
1410,6,8,/content/spectograms/8/135160-8-0-10.png
1411,6,8,/content/spectograms/8/135160-8-0-11.png
1412,6,8,/content/spectograms/8/135160-8-0-2.png
1413,6,8,/content/spectograms/8/135160-8-0-3.png
1414,6,8,/content/spectograms/8/135160-8-0-4.png
1415,6,8,/content/spectograms/8/135160-8-0-5.png
1416,6,8,/content/spectograms/8/135160-8-0-6.png
1417,6,8,/content/spectograms/8/135160-8-0-7.png
1418,6,8,/content/spectograms/8/135160-8-0-8.png
1419,6,8,/content/spectograms/8/135160-8-0-9.png
1420,3,6,/content/spectograms/6/135526-6-0-0.png
1421,3,6,/content/spectograms/6/135526-6-1-0.png
1422,3,6,/content/spectograms/6/135526-6-10-0.png
1423,3,6,/content/spectograms/6/135526-6-11-0.png
1424,3,6,/content/spectograms/6/135526-6-12-0.png
1425,3,6,/content/spectograms/6/135526-6-13-0.png
1426,3,6,/content/spectograms/6/135526-6-2-0.png
1427,3,6,/content/spectograms/6/135526-6-3-0.png
1428,3,6,/content/spectograms/6/135526-6-4-0.png
1429,3,6,/content/spectograms/6/135526-6-5-0.png
1430,3,6,/content/spectograms/6/135526-6-6-0.png
1431,3,6,/content/spectograms/6/135526-6-7-0.png
1432,3,6,/content/spectograms/6/135526-6-8-0.png
1433,3,6,/content/spectograms/6/135526-6-9-0.png
1434,7,6,/content/spectograms/6/135527-6-0-0.png
1435,7,6,/content/spectograms/6/135527-6-1-0.png
1436,7,6,/content/spectograms/6/135527-6-10-0.png
1437,7,6,/content/spectograms/6/135527-6-11-0.png
1438,7,6,/content/spectograms/6/135527-6-12-0.png
1439,7,6,/content/spectograms/6/135527-6-13-0.png
1440,7,6,/content/spectograms/6/135527-6-14-0.png
1441,7,6,/content/spectograms/6/135527-6-14-1.png
1442,7,6,/content/spectograms/6/135527-6-14-10.png
1443,7,6,/content/spectograms/6/135527-6-14-2.png
1444,7,6,/content/spectograms/6/135527-6-14-3.png
1445,7,6,/content/spectograms/6/135527-6-14-4.png
1446,7,6,/content/spectograms/6/135527-6-14-5.png
1447,7,6,/content/spectograms/6/135527-6-14-6.png
1448,7,6,/content/spectograms/6/135527-6-14-7.png
1449,7,6,/content/spectograms/6/135527-6-14-8.png
1450,7,6,/content/spectograms/6/135527-6-14-9.png
1451,7,6,/content/spectograms/6/135527-6-2-0.png
1452,7,6,/content/spectograms/6/135527-6-3-0.png
1453,7,6,/content/spectograms/6/135527-6-4-0.png
1454,7,6,/content/spectograms/6/135527-6-5-0.png
1455,7,6,/content/spectograms/6/135527-6-6-0.png
1456,7,6,/content/spectograms/6/135527-6-7-0.png
1457,7,6,/content/spectograms/6/135527-6-8-0.png
1458,7,6,/content/spectograms/6/135527-6-9-0.png
1459,4,6,/content/spectograms/6/135528-6-0-0.png
1460,4,6,/content/spectograms/6/135528-6-1-0.png
1461,4,6,/content/spectograms/6/135528-6-10-0.png
1462,4,6,/content/spectograms/6/135528-6-11-0.png
1463,4,6,/content/spectograms/6/135528-6-12-0.png
1464,4,6,/content/spectograms/6/135528-6-2-0.png
1465,4,6,/content/spectograms/6/135528-6-3-0.png
1466,4,6,/content/spectograms/6/135528-6-4-0.png
1467,4,6,/content/spectograms/6/135528-6-4-1.png
1468,4,6,/content/spectograms/6/135528-6-4-2.png
1469,4,6,/content/spectograms/6/135528-6-5-0.png
1470,4,6,/content/spectograms/6/135528-6-6-0.png
1471,4,6,/content/spectograms/6/135528-6-7-0.png
1472,4,6,/content/spectograms/6/135528-6-8-0.png
1473,4,6,/content/spectograms/6/135528-6-9-0.png
1474,6,6,/content/spectograms/6/135544-6-0-0.png
1475,6,6,/content/spectograms/6/135544-6-1-0.png
1476,6,6,/content/spectograms/6/135544-6-10-0.png
1477,6,6,/content/spectograms/6/135544-6-11-0.png
1478,6,6,/content/spectograms/6/135544-6-12-0.png
1479,6,6,/content/spectograms/6/135544-6-13-0.png
1480,6,6,/content/spectograms/6/135544-6-14-0.png
1481,6,6,/content/spectograms/6/135544-6-15-0.png
1482,6,6,/content/spectograms/6/135544-6-16-0.png
1483,6,6,/content/spectograms/6/135544-6-17-0.png
1484,6,6,/content/spectograms/6/135544-6-18-0.png
1485,6,6,/content/spectograms/6/135544-6-19-0.png
1486,6,6,/content/spectograms/6/135544-6-2-0.png
1487,6,6,/content/spectograms/6/135544-6-3-0.png
1488,6,6,/content/spectograms/6/135544-6-4-0.png
1489,6,6,/content/spectograms/6/135544-6-5-0.png
1490,6,6,/content/spectograms/6/135544-6-6-0.png
1491,6,6,/content/spectograms/6/135544-6-7-0.png
1492,6,6,/content/spectograms/6/135544-6-8-0.png
1493,6,6,/content/spectograms/6/135544-6-9-0.png
1494,5,3,/content/spectograms/3/13577-3-0-0.png
1495,5,3,/content/spectograms/3/13577-3-0-2.png
1496,5,3,/content/spectograms/3/13577-3-5-0.png
1497,1,2,/content/spectograms/2/135776-2-0-32.png
1498,1,2,/content/spectograms/2/135776-2-0-37.png
1499,1,2,/content/spectograms/2/135776-2-0-40.png
1500,1,2,/content/spectograms/2/135776-2-0-49.png
1501,1,2,/content/spectograms/2/135776-2-0-50.png
1502,1,2,/content/spectograms/2/135776-2-0-65.png
1503,1,2,/content/spectograms/2/135776-2-0-85.png
1504,1,2,/content/spectograms/2/135776-2-0-90.png
1505,9,2,/content/spectograms/2/13579-2-0-15.png
1506,9,2,/content/spectograms/2/13579-2-0-16.png
1507,9,2,/content/spectograms/2/13579-2-0-17.png
1508,9,2,/content/spectograms/2/13579-2-0-2.png
1509,9,2,/content/spectograms/2/13579-2-0-38.png
1510,9,2,/content/spectograms/2/13579-2-0-48.png
1511,9,2,/content/spectograms/2/13579-2-0-53.png
1512,9,2,/content/spectograms/2/13579-2-0-62.png
1513,7,4,/content/spectograms/4/135849-4-0-0.png
1514,9,6,/content/spectograms/6/136399-6-0-0.png
1515,9,6,/content/spectograms/6/136399-6-1-0.png
1516,9,6,/content/spectograms/6/136399-6-2-0.png
1517,9,6,/content/spectograms/6/136399-6-3-0.png
1518,9,6,/content/spectograms/6/136399-6-4-0.png
1519,9,6,/content/spectograms/6/136399-6-5-0.png
1520,9,6,/content/spectograms/6/136399-6-6-0.png
1521,9,6,/content/spectograms/6/136399-6-7-0.png
1522,9,6,/content/spectograms/6/136399-6-8-0.png
1523,9,6,/content/spectograms/6/136399-6-9-0.png
1524,10,9,/content/spectograms/9/136558-9-0-1.png
1525,10,9,/content/spectograms/9/136558-9-0-2.png
1526,10,9,/content/spectograms/9/136558-9-1-10.png
1527,10,9,/content/spectograms/9/136558-9-1-21.png
1528,10,9,/content/spectograms/9/136558-9-1-26.png
1529,10,9,/content/spectograms/9/136558-9-1-39.png
1530,1,9,/content/spectograms/9/137156-9-0-28.png
1531,1,9,/content/spectograms/9/137156-9-0-30.png
1532,1,9,/content/spectograms/9/137156-9-0-31.png
1533,1,9,/content/spectograms/9/137156-9-0-5.png
1534,1,9,/content/spectograms/9/137156-9-0-73.png
1535,1,9,/content/spectograms/9/137156-9-0-79.png
1536,9,3,/content/spectograms/3/137803-3-0-0.png
1537,9,3,/content/spectograms/3/137803-3-0-1.png
1538,9,3,/content/spectograms/3/137803-3-0-2.png
1539,9,4,/content/spectograms/4/137815-4-0-0.png
1540,9,4,/content/spectograms/4/137815-4-0-1.png
1541,9,4,/content/spectograms/4/137815-4-0-10.png
1542,9,4,/content/spectograms/4/137815-4-0-2.png
1543,9,4,/content/spectograms/4/137815-4-0-3.png
1544,9,4,/content/spectograms/4/137815-4-0-4.png
1545,9,4,/content/spectograms/4/137815-4-0-5.png
1546,9,4,/content/spectograms/4/137815-4-0-6.png
1547,9,4,/content/spectograms/4/137815-4-0-7.png
1548,9,4,/content/spectograms/4/137815-4-0-8.png
1549,9,4,/content/spectograms/4/137815-4-0-9.png
1550,6,2,/content/spectograms/2/137969-2-0-18.png
1551,6,2,/content/spectograms/2/137969-2-0-20.png
1552,6,2,/content/spectograms/2/137969-2-0-37.png
1553,6,2,/content/spectograms/2/137969-2-0-4.png
1554,6,2,/content/spectograms/2/137969-2-0-41.png
1555,6,2,/content/spectograms/2/137969-2-0-55.png
1556,6,2,/content/spectograms/2/137969-2-0-56.png
1557,4,2,/content/spectograms/2/137971-2-0-0.png
1558,4,2,/content/spectograms/2/137971-2-0-2.png
1559,4,2,/content/spectograms/2/137971-2-0-3.png
1560,4,2,/content/spectograms/2/137971-2-0-4.png
1561,4,2,/content/spectograms/2/137971-2-0-5.png
1562,4,2,/content/spectograms/2/137971-2-0-6.png
1563,4,2,/content/spectograms/2/137971-2-0-8.png
1564,1,3,/content/spectograms/3/138015-3-0-1.png
1565,1,3,/content/spectograms/3/138015-3-0-5.png
1566,1,3,/content/spectograms/3/138015-3-0-7.png
1567,10,9,/content/spectograms/9/138017-9-0-2.png
1568,10,9,/content/spectograms/9/138017-9-0-9.png
1569,10,9,/content/spectograms/9/138017-9-1-10.png
1570,10,9,/content/spectograms/9/138017-9-1-16.png
1571,10,9,/content/spectograms/9/138017-9-1-4.png
1572,10,9,/content/spectograms/9/138017-9-1-6.png
1573,1,2,/content/spectograms/2/138031-2-0-13.png
1574,1,2,/content/spectograms/2/138031-2-0-2.png
1575,1,2,/content/spectograms/2/138031-2-0-22.png
1576,1,2,/content/spectograms/2/138031-2-0-23.png
1577,1,2,/content/spectograms/2/138031-2-0-28.png
1578,1,2,/content/spectograms/2/138031-2-0-45.png
1579,1,2,/content/spectograms/2/138031-2-0-47.png
1580,1,2,/content/spectograms/2/138031-2-0-7.png
1581,8,1,/content/spectograms/1/138465-1-0-0.png
1582,9,1,/content/spectograms/1/138468-1-0-0.png
1583,3,9,/content/spectograms/9/138473-9-0-12.png
1584,3,9,/content/spectograms/9/138473-9-0-29.png
1585,3,9,/content/spectograms/9/138473-9-0-35.png
1586,3,9,/content/spectograms/9/138473-9-0-38.png
1587,3,9,/content/spectograms/9/138473-9-0-5.png
1588,3,9,/content/spectograms/9/138473-9-0-6.png
1589,8,4,/content/spectograms/4/139000-4-0-0.png
1590,8,4,/content/spectograms/4/139000-4-0-1.png
1591,8,4,/content/spectograms/4/139000-4-0-2.png
1592,5,9,/content/spectograms/9/139665-9-0-19.png
1593,5,9,/content/spectograms/9/139665-9-0-23.png
1594,5,9,/content/spectograms/9/139665-9-0-25.png
1595,5,9,/content/spectograms/9/139665-9-0-32.png
1596,5,9,/content/spectograms/9/139665-9-0-8.png
1597,5,9,/content/spectograms/9/139665-9-0-9.png
1598,5,3,/content/spectograms/3/139948-3-0-0.png
1599,5,3,/content/spectograms/3/139948-3-1-0.png
1600,5,3,/content/spectograms/3/139948-3-2-0.png
1601,5,3,/content/spectograms/3/139948-3-4-0.png
1602,1,9,/content/spectograms/9/139951-9-0-13.png
1603,1,9,/content/spectograms/9/139951-9-0-17.png
1604,1,9,/content/spectograms/9/139951-9-0-29.png
1605,1,9,/content/spectograms/9/139951-9-0-33.png
1606,1,9,/content/spectograms/9/139951-9-0-45.png
1607,1,9,/content/spectograms/9/139951-9-0-9.png
1608,4,4,/content/spectograms/4/140824-4-0-0.png
1609,4,4,/content/spectograms/4/14110-4-0-0.png
1610,4,4,/content/spectograms/4/14110-4-0-1.png
1611,4,4,/content/spectograms/4/14110-4-0-2.png
1612,9,4,/content/spectograms/4/14111-4-0-0.png
1613,9,4,/content/spectograms/4/14111-4-0-1.png
1614,9,4,/content/spectograms/4/14111-4-0-2.png
1615,9,4,/content/spectograms/4/14111-4-0-3.png
1616,9,4,/content/spectograms/4/14111-4-0-4.png
1617,9,4,/content/spectograms/4/14111-4-0-5.png
1618,9,4,/content/spectograms/4/14111-4-0-6.png
1619,9,4,/content/spectograms/4/14111-4-0-7.png
1620,1,4,/content/spectograms/4/14113-4-0-0.png
1621,1,4,/content/spectograms/4/14113-4-0-1.png
1622,6,4,/content/spectograms/4/14114-4-0-0.png
1623,6,4,/content/spectograms/4/14114-4-0-1.png
1624,6,4,/content/spectograms/4/14114-4-0-2.png
1625,6,4,/content/spectograms/4/14114-4-0-3.png
1626,3,4,/content/spectograms/4/14115-4-0-0.png
1627,10,5,/content/spectograms/5/141240-5-0-0.png
1628,10,5,/content/spectograms/5/141240-5-1-0.png
1629,8,2,/content/spectograms/2/142003-2-0-0.png
1630,8,2,/content/spectograms/2/142003-2-0-1.png
1631,8,2,/content/spectograms/2/142003-2-0-19.png
1632,8,2,/content/spectograms/2/142003-2-0-20.png
1633,8,2,/content/spectograms/2/142003-2-0-21.png
1634,8,2,/content/spectograms/2/142003-2-0-24.png
1635,8,2,/content/spectograms/2/142003-2-0-30.png
1636,8,2,/content/spectograms/2/142003-2-0-8.png
1637,10,3,/content/spectograms/3/142641-3-0-0.png
1638,6,1,/content/spectograms/1/143115-1-0-0.png
1639,6,1,/content/spectograms/1/143115-1-1-0.png
1640,6,1,/content/spectograms/1/143115-1-2-0.png
1641,6,1,/content/spectograms/1/143115-1-3-0.png
1642,6,1,/content/spectograms/1/143115-1-4-0.png
1643,6,3,/content/spectograms/3/14358-3-0-26.png
1644,6,3,/content/spectograms/3/14358-3-0-7.png
1645,6,3,/content/spectograms/3/14358-3-0-85.png
1646,6,3,/content/spectograms/3/14358-3-0-90.png
1647,1,5,/content/spectograms/5/143604-5-0-0.png
1648,1,2,/content/spectograms/2/143651-2-0-0.png
1649,1,2,/content/spectograms/2/143651-2-0-16.png
1650,1,2,/content/spectograms/2/143651-2-0-20.png
1651,1,2,/content/spectograms/2/143651-2-0-22.png
1652,1,2,/content/spectograms/2/143651-2-0-39.png
1653,1,2,/content/spectograms/2/143651-2-0-55.png
1654,1,2,/content/spectograms/2/143651-2-0-59.png
1655,1,2,/content/spectograms/2/143651-2-0-63.png
1656,9,9,/content/spectograms/9/14385-9-0-10.png
1657,9,9,/content/spectograms/9/14385-9-0-11.png
1658,9,9,/content/spectograms/9/14385-9-0-13.png
1659,9,9,/content/spectograms/9/14385-9-0-14.png
1660,9,9,/content/spectograms/9/14385-9-0-17.png
1661,9,9,/content/spectograms/9/14385-9-0-21.png
1662,8,9,/content/spectograms/9/14386-9-0-11.png
1663,8,9,/content/spectograms/9/14386-9-0-16.png
1664,8,9,/content/spectograms/9/14386-9-0-17.png
1665,8,9,/content/spectograms/9/14386-9-0-2.png
1666,8,9,/content/spectograms/9/14386-9-0-20.png
1667,8,9,/content/spectograms/9/14386-9-0-6.png
1668,2,9,/content/spectograms/9/14387-9-0-11.png
1669,2,9,/content/spectograms/9/14387-9-0-12.png
1670,2,9,/content/spectograms/9/14387-9-0-15.png
1671,2,9,/content/spectograms/9/14387-9-0-16.png
1672,2,9,/content/spectograms/9/14387-9-0-19.png
1673,2,9,/content/spectograms/9/14387-9-0-7.png
1674,2,5,/content/spectograms/5/143970-5-0-0.png
1675,2,5,/content/spectograms/5/143970-5-0-1.png
1676,2,5,/content/spectograms/5/143970-5-0-2.png
1677,2,5,/content/spectograms/5/143970-5-0-3.png
1678,4,5,/content/spectograms/5/144007-5-0-0.png
1679,4,5,/content/spectograms/5/144007-5-0-1.png
1680,4,5,/content/spectograms/5/144007-5-0-10.png
1681,4,5,/content/spectograms/5/144007-5-0-11.png
1682,4,5,/content/spectograms/5/144007-5-0-12.png
1683,4,5,/content/spectograms/5/144007-5-0-13.png
1684,4,5,/content/spectograms/5/144007-5-0-14.png
1685,4,5,/content/spectograms/5/144007-5-0-15.png
1686,4,5,/content/spectograms/5/144007-5-0-16.png
1687,4,5,/content/spectograms/5/144007-5-0-17.png
1688,4,5,/content/spectograms/5/144007-5-0-18.png
1689,4,5,/content/spectograms/5/144007-5-0-19.png
1690,4,5,/content/spectograms/5/144007-5-0-2.png
1691,4,5,/content/spectograms/5/144007-5-0-20.png
1692,4,5,/content/spectograms/5/144007-5-0-21.png
1693,4,5,/content/spectograms/5/144007-5-0-3.png
1694,4,5,/content/spectograms/5/144007-5-0-4.png
1695,4,5,/content/spectograms/5/144007-5-0-5.png
1696,4,5,/content/spectograms/5/144007-5-0-6.png
1697,4,5,/content/spectograms/5/144007-5-0-7.png
1698,4,5,/content/spectograms/5/144007-5-0-8.png
1699,4,5,/content/spectograms/5/144007-5-0-9.png
1700,4,5,/content/spectograms/5/144007-5-1-0.png
1701,4,5,/content/spectograms/5/144007-5-1-1.png
1702,4,5,/content/spectograms/5/144007-5-1-10.png
1703,4,5,/content/spectograms/5/144007-5-1-11.png
1704,4,5,/content/spectograms/5/144007-5-1-2.png
1705,4,5,/content/spectograms/5/144007-5-1-3.png
1706,4,5,/content/spectograms/5/144007-5-1-4.png
1707,4,5,/content/spectograms/5/144007-5-1-5.png
1708,4,5,/content/spectograms/5/144007-5-1-6.png
1709,4,5,/content/spectograms/5/144007-5-1-7.png
1710,4,5,/content/spectograms/5/144007-5-1-8.png
1711,4,5,/content/spectograms/5/144007-5-1-9.png
1712,8,3,/content/spectograms/3/144028-3-0-0.png
1713,8,3,/content/spectograms/3/144028-3-1-0.png
1714,8,3,/content/spectograms/3/144028-3-1-1.png
1715,3,5,/content/spectograms/5/144068-5-0-0.png
1716,3,5,/content/spectograms/5/144068-5-0-1.png
1717,3,5,/content/spectograms/5/144068-5-0-10.png
1718,3,5,/content/spectograms/5/144068-5-0-11.png
1719,3,5,/content/spectograms/5/144068-5-0-12.png
1720,3,5,/content/spectograms/5/144068-5-0-13.png
1721,3,5,/content/spectograms/5/144068-5-0-14.png
1722,3,5,/content/spectograms/5/144068-5-0-15.png
1723,3,5,/content/spectograms/5/144068-5-0-16.png
1724,3,5,/content/spectograms/5/144068-5-0-17.png
1725,3,5,/content/spectograms/5/144068-5-0-18.png
1726,3,5,/content/spectograms/5/144068-5-0-2.png
1727,3,5,/content/spectograms/5/144068-5-0-3.png
1728,3,5,/content/spectograms/5/144068-5-0-4.png
1729,3,5,/content/spectograms/5/144068-5-0-5.png
1730,3,5,/content/spectograms/5/144068-5-0-6.png
1731,3,5,/content/spectograms/5/144068-5-0-7.png
1732,3,5,/content/spectograms/5/144068-5-0-8.png
1733,3,5,/content/spectograms/5/144068-5-0-9.png
1734,3,5,/content/spectograms/5/144068-5-1-0.png
1735,3,5,/content/spectograms/5/144068-5-2-0.png
1736,3,5,/content/spectograms/5/144068-5-3-0.png
1737,3,5,/content/spectograms/5/144068-5-4-0.png
1738,3,5,/content/spectograms/5/144068-5-4-1.png
1739,3,5,/content/spectograms/5/144068-5-4-2.png
1740,3,5,/content/spectograms/5/144068-5-4-3.png
1741,3,5,/content/spectograms/5/144068-5-4-4.png
1742,3,5,/content/spectograms/5/144068-5-4-5.png
1743,3,5,/content/spectograms/5/144068-5-4-6.png
1744,3,5,/content/spectograms/5/144068-5-4-7.png
1745,3,5,/content/spectograms/5/144068-5-4-8.png
1746,3,5,/content/spectograms/5/144068-5-5-0.png
1747,3,5,/content/spectograms/5/144068-5-5-1.png
1748,3,5,/content/spectograms/5/144068-5-5-2.png
1749,4,4,/content/spectograms/4/144351-4-0-0.png
1750,4,4,/content/spectograms/4/144351-4-0-1.png
1751,4,4,/content/spectograms/4/144351-4-0-2.png
1752,4,4,/content/spectograms/4/144351-4-1-1.png
1753,4,4,/content/spectograms/4/144351-4-2-0.png
1754,4,4,/content/spectograms/4/144351-4-2-2.png
1755,4,4,/content/spectograms/4/144351-4-2-4.png
1756,4,4,/content/spectograms/4/144351-4-2-5.png
1757,4,4,/content/spectograms/4/144351-4-2-6.png
1758,4,4,/content/spectograms/4/144351-4-3-1.png
1759,4,4,/content/spectograms/4/144351-4-3-10.png
1760,4,4,/content/spectograms/4/144351-4-3-11.png
1761,4,4,/content/spectograms/4/144351-4-3-12.png
1762,4,4,/content/spectograms/4/144351-4-3-14.png
1763,4,4,/content/spectograms/4/144351-4-3-15.png
1764,4,4,/content/spectograms/4/144351-4-3-2.png
1765,4,4,/content/spectograms/4/144351-4-3-3.png
1766,4,4,/content/spectograms/4/144351-4-3-4.png
1767,4,4,/content/spectograms/4/144351-4-3-5.png
1768,4,4,/content/spectograms/4/144351-4-3-7.png
1769,10,3,/content/spectograms/3/14468-3-0-2.png
